genes	PR_L1	PR_L2	PR_L3	PR_L4	PR_L5	PR_L6	PR_L7	PR_L8	PR_L9	Rank_L1	Rank_L2	Rank_L3	Rank_L4	Rank_L5	Rank_L6	Rank_L7	Rank_L8	Rank_L9	WPR	RankWPR	Best	BestPR_rank
80127	0	0	6.970084e-05	6.606358e-05	0	6.225905e-05	8.560556e-05	6.872147e-05	0	5362	5362	2694	4860	5362	5320	1180	3834	5362	3.92652291883087e-05	1265	1180	306
339416	0	0	6.960557e-05	0	0	6.225888e-05	8.552288e-05	0	0	5362	5362	3081	5362	5362	5325	1210	5362	5362	2.45510485216015e-05	1662	1210	306
7733	0	0	6.970084e-05	6.606358e-05	0	0	8.53971e-05	0	6.958942e-05	5362	5362	2694	4860	5362	5362	1226	5362	3116	3.22643929567521e-05	1448	1226	306
6532	0	0	6.970108e-05	6.62257e-05	6.6289e-05	6.240241e-05	8.560585e-05	6.872147e-05	0	5362	5362	2686	4750	4627	5222	1173	3834	5362	4.64462005557097e-05	1037	1173	306
158381	0	0	6.970108e-05	6.62257e-05	6.6289e-05	6.240241e-05	8.560585e-05	6.872147e-05	0	5362	5362	2686	4750	4627	5222	1173	3834	5362	4.64462005557097e-05	1037	1173	306
331	0	0	6.970084e-05	6.606358e-05	0	6.225888e-05	8.552288e-05	0	0	5362	5362	2694	4860	5362	5325	1210	5362	5362	3.16579113167004e-05	1514	1210	306
55697	0	0	6.970108e-05	6.62257e-05	6.6289e-05	6.240224e-05	8.552317e-05	0	0	5362	5362	2686	4750	4627	5235	1205	5362	5362	3.88388826841014e-05	1307	1205	306
6811	0	0	6.970108e-05	6.62257e-05	6.6289e-05	6.240224e-05	8.552317e-05	0	0	5362	5362	2686	4750	4627	5235	1205	5362	5362	3.88388826841014e-05	1307	1205	306
79590	0	0	6.960557e-05	0	0	6.208609e-05	0	0	6.958942e-05	5362	5362	3081	5362	5362	5361	5362	5362	3116	2.25000749519332e-05	1737	3081	306
8733	0	0	6.960557e-05	0	0	6.225888e-05	8.552288e-05	0	6.958942e-05	5362	5362	3081	5362	5362	5325	1210	5362	3116	3.22691924650642e-05	1447	1210	306
25780	0	0	6.960557e-05	0	0	6.208609e-05	0	0	0	5362	5362	3081	5362	5362	5361	5362	5362	5362	1.47819310084704e-05	1855	3081	306
25836	0	0	6.960557e-05	0	0	6.208609e-05	0	6.861848e-05	0	5362	5362	3081	5362	5362	5361	5362	3913	5362	2.23684175471667e-05	1751	3081	306
152302	0	0	6.960557e-05	0	6.612703e-05	6.240206e-05	8.560587e-05	6.87398e-05	6.960752e-05	5362	5362	3081	5362	4823	5239	1168	3789	3048	4.70265738982331e-05	978	1168	306
79707	0	0	6.960557e-05	0	0	0	0	0	6.958942e-05	5362	5362	3081	5362	5362	5362	5362	5362	3116	1.54224488279265e-05	1838	3081	306
4671	0	0	6.960557e-05	0	0	6.225888e-05	8.552288e-05	0	0	5362	5362	3081	5362	5362	5325	1210	5362	5362	2.45510485216015e-05	1662	1210	306
93107	0	0	6.960557e-05	0	0	0	0	0	0	5362	5362	3081	5362	5362	5362	5362	5362	5362	7.70430488446376e-06	1890	3081	306
400322	0	0	6.960557e-05	0	0	6.208609e-05	0	0	0	5362	5362	3081	5362	5362	5361	5362	5362	5362	1.47819310084704e-05	1855	3081	306
6249	0	0	6.960557e-05	0	6.612666e-05	6.22291e-05	0	0	0	5362	5362	3081	5362	4829	5343	5362	5362	5362	2.19278852997412e-05	1761	3081	306
56895	0	0	6.970084e-05	6.606358e-05	0	6.208609e-05	0	0	0	5362	5362	2694	4860	5362	5361	5362	5362	5362	2.18887938035693e-05	1764	2694	306
80739	0	0	6.970084e-05	6.606358e-05	0	6.225905e-05	8.560558e-05	6.87398e-05	6.960752e-05	5362	5362	2694	4860	5362	5320	1178	3789	3048	4.69874094499988e-05	983	1178	306
284390	0	0	6.960557e-05	0	0	6.208609e-05	0	0	0	5362	5362	3081	5362	5362	5361	5362	5362	5362	1.47819310084704e-05	1855	3081	306
79986	0	0	6.960557e-05	0	0	0	0	6.861848e-05	0	5362	5362	3081	5362	5362	5362	5362	3913	5362	1.529079142316e-05	1843	3081	306
80095	0	0	6.960557e-05	0	6.599208e-05	0	0	0	6.958942e-05	5362	5362	3081	5362	4863	5362	5362	5362	3116	2.25375902511401e-05	1733	3081	306
170958	0	0	6.970084e-05	6.606358e-05	0	0	0	0	0	5362	5362	2694	4860	5362	5362	5362	5362	5362	1.48111676795627e-05	1848	2694	306
55187	0	0	6.960557e-05	0	0	0	8.53971e-05	0	0	5362	5362	3081	5362	5362	5362	1226	5362	5362	1.74393862181904e-05	1798	1226	306
10867	0	0	6.960557e-05	0	0	0	0	0	0	5362	5362	3081	5362	5362	5362	5362	5362	5362	7.70430488446376e-06	1890	3081	306
2054	0	0	6.960557e-05	0	0	0	0	0	0	5362	5362	3081	5362	5362	5362	5362	5362	5362	7.70430488446376e-06	1890	3081	306
10252	0	0	6.960557e-05	0	0	6.208609e-05	0	6.861848e-05	0	5362	5362	3081	5362	5362	5361	5362	3913	5362	2.23684175471667e-05	1751	3081	306
6674	0	0	6.960557e-05	0	0	6.225888e-05	8.552288e-05	0	0	5362	5362	3081	5362	5362	5325	1210	5362	5362	2.45510485216015e-05	1662	1210	306
221150	0	0	6.960557e-05	0	0	0	0	0	0	5362	5362	3081	5362	5362	5362	5362	5362	5362	7.70430488446376e-06	1890	3081	306
129049	0	0	6.970084e-05	6.606358e-05	0	6.208609e-05	0	0	0	5362	5362	2694	4860	5362	5361	5362	5362	5362	2.18887938035693e-05	1764	2694	306
5900	0	0	6.960557e-05	0	0	6.225905e-05	8.560556e-05	6.872147e-05	0	5362	5362	3081	5362	5362	5320	1180	3834	5362	3.21583663932098e-05	1460	1180	306
5781	0	0	6.970108e-05	6.622537e-05	6.615405e-05	0	8.54798e-05	6.873964e-05	6.960752e-05	5362	5362	2686	4761	4776	5362	1220	3817	3048	4.70257202783395e-05	979	1220	306
10631	0	0	6.960557e-05	0	0	0	0	0	0	5362	5362	3081	5362	5362	5362	5362	5362	5362	7.70430488446376e-06	1890	3081	306
9767	0	0	6.960557e-05	0	6.612666e-05	6.22291e-05	0	0	0	5362	5362	3081	5362	4829	5343	5362	5362	5362	2.19278852997412e-05	1761	3081	306
5210	0	0	6.970084e-05	6.606358e-05	0	6.208609e-05	0	6.861848e-05	0	5362	5362	2694	4860	5362	5361	5362	3913	5362	2.94752803422656e-05	1591	2694	306
23279	0	0	6.960557e-05	0	0	6.208609e-05	0	0	0	5362	5362	3081	5362	5362	5361	5362	5362	5362	1.47819310084704e-05	1855	3081	306
10811	0	0	6.960557e-05	0	0	0	8.53971e-05	0	0	5362	5362	3081	5362	5362	5362	1226	5362	5362	1.74393862181904e-05	1798	1226	306
63908	0	0	6.960557e-05	0	0	6.225888e-05	8.552288e-05	0	0	5362	5362	3081	5362	5362	5325	1210	5362	5362	2.45510485216015e-05	1662	1210	306
4486	0	0	6.970084e-05	6.606358e-05	0	0	0	6.861848e-05	0	5362	5362	2694	4860	5362	5362	5362	3913	5362	2.23976542182589e-05	1746	2694	306
197259	0	0	6.960557e-05	0	0	6.208609e-05	0	0	0	5362	5362	3081	5362	5362	5361	5362	5362	5362	1.47819310084704e-05	1855	3081	306
285548	0	0	6.960557e-05	0	0	6.208609e-05	0	0	0	5362	5362	3081	5362	5362	5361	5362	5362	5362	1.47819310084704e-05	1855	3081	306
3832	0	0	6.960557e-05	0	0	0	0	0	0	5362	5362	3081	5362	5362	5362	5362	5362	5362	7.70430488446376e-06	1890	3081	306
55662	0	0	6.970158e-05	6.657015e-05	6.630769e-05	0	0	0	0	5362	5362	2681	4242	4555	5362	5362	5362	5362	2.20148334547624e-05	1757	2681	306
9527	0	0	6.960557e-05	0	0	6.208609e-05	0	0	0	5362	5362	3081	5362	5362	5361	5362	5362	5362	1.47819310084704e-05	1855	3081	306
440270	0	0	6.960557e-05	0	0	6.225888e-05	8.552288e-05	0	0	5362	5362	3081	5362	5362	5325	1210	5362	5362	2.45510485216015e-05	1662	1210	306
155038	0	0	6.960557e-05	0	6.612666e-05	6.22291e-05	0	0	0	5362	5362	3081	5362	4829	5343	5362	5362	5362	2.19278852997412e-05	1761	3081	306
10220	0	0	6.960557e-05	0	0	6.208609e-05	0	0	0	5362	5362	3081	5362	5362	5361	5362	5362	5362	1.47819310084704e-05	1855	3081	306
50614	0	0	6.970108e-05	6.622537e-05	6.615405e-05	0	0	6.86368e-05	6.960749e-05	5362	5362	2686	4761	4776	5362	5362	3911	3077	3.72698379679976e-05	1339	2686	306
2585	0	0	6.970084e-05	6.606358e-05	0	6.225888e-05	8.552288e-05	0	6.958942e-05	5362	5362	2694	4860	5362	5325	1210	5362	3116	3.93760552601631e-05	1249	1210	306
2306	0	0	6.960557e-05	0	0	6.208609e-05	0	0	9.585248e-05	5362	5362	3081	5362	5362	5361	5362	5362	568	2.54129039060443e-05	1632	568	306
91010	0	0	6.970084e-05	6.606358e-05	0	0	0	0	0	5362	5362	2694	4860	5362	5362	5362	5362	5362	1.48111676795627e-05	1848	2694	306
284467	0	0	6.960557e-05	0	0	0	0	0	0	5362	5362	3081	5362	5362	5362	5362	5362	5362	7.70430488446376e-06	1890	3081	306
80824	0	0	6.970108e-05	6.622537e-05	6.615405e-05	0	0	6.86368e-05	6.960749e-05	5362	5362	2686	4761	4776	5362	5362	3911	3077	3.72698379679976e-05	1339	2686	306
54878	0	0	6.960557e-05	0	0	0	0	0	0	5362	5362	3081	5362	5362	5362	5362	5362	5362	7.70430488446376e-06	1890	3081	306
169044	0	0	6.960557e-05	0	6.599208e-05	0	0	0	0	5362	5362	3081	5362	4863	5362	5362	5362	5362	1.48194463076774e-05	1847	3081	306
81570	0	0	6.960557e-05	0	6.599208e-05	0	0	0	0	5362	5362	3081	5362	4863	5362	5362	5362	5362	1.48194463076774e-05	1847	3081	306
388743	0	0	6.960557e-05	0	0	0	8.53971e-05	0	0	5362	5362	3081	5362	5362	5362	1226	5362	5362	1.74393862181904e-05	1798	1226	306
23473	0	0	6.970084e-05	6.606358e-05	0	6.208609e-05	0	0	0	5362	5362	2694	4860	5362	5361	5362	5362	5362	2.18887938035693e-05	1764	2694	306
286006	0	0	6.960557e-05	0	0	0	8.53971e-05	0	0	5362	5362	3081	5362	5362	5362	1226	5362	5362	1.74393862181904e-05	1798	1226	306
83932	0	0	6.960557e-05	0	0	6.208609e-05	0	0	0	5362	5362	3081	5362	5362	5361	5362	5362	5362	1.47819310084704e-05	1855	3081	306
79370	0	0	6.960557e-05	0	6.599208e-05	0	0	0	0	5362	5362	3081	5362	4863	5362	5362	5362	5362	1.48194463076774e-05	1847	3081	306
51382	0	0	6.970108e-05	6.622537e-05	6.615405e-05	0	0	0	6.958942e-05	5362	5362	2686	4761	4776	5362	5362	5362	3116	2.96793218239259e-05	1569	2686	306
9411	0	0	6.960557e-05	0	0	6.208609e-05	0	0	0	5362	5362	3081	5362	5362	5361	5362	5362	5362	1.47819310084704e-05	1855	3081	306
150709	0	0	6.960557e-05	0	0	0	0	0	0	5362	5362	3081	5362	5362	5362	5362	5362	5362	7.70430488446376e-06	1890	3081	306
130872	0	0	6.970084e-05	6.606358e-05	0	6.208609e-05	0	0	0	5362	5362	2694	4860	5362	5361	5362	5362	5362	2.18887938035693e-05	1764	2694	306
340485	0	0	6.960557e-05	0	6.599208e-05	0	0	0	0	5362	5362	3081	5362	4863	5362	5362	5362	5362	1.48194463076774e-05	1847	3081	306
23144	0	0	6.960557e-05	0	0	6.208609e-05	0	0	0	5362	5362	3081	5362	5362	5361	5362	5362	5362	1.47819310084704e-05	1855	3081	306
253959	0	0	6.970084e-05	6.606358e-05	0	6.208609e-05	0	6.861848e-05	0	5362	5362	2694	4860	5362	5361	5362	3913	5362	2.94752803422656e-05	1591	2694	306
57151	0	0	6.960557e-05	0	6.599208e-05	0	0	0	0	5362	5362	3081	5362	4863	5362	5362	5362	5362	1.48194463076774e-05	1847	3081	306
2803	0	0	6.970108e-05	6.622537e-05	6.615405e-05	0	0	6.861848e-05	0	5362	5362	2686	4761	4776	5362	5362	3913	5362	2.95476644191595e-05	1585	2686	306
1832	0	0	6.970084e-05	6.606358e-05	0	0	0	0	0	5362	5362	2694	4860	5362	5362	5362	5362	5362	1.48111676795627e-05	1848	2694	306
1071	0	0	0.000125116238090513	6.606358e-05	0	0.000327396460790563	0.000378960050235914	0.000415047109879969	0	5362	5362	290	4860	5362	36	23	19	5362	0.000147355420602882	8	19	306
26471	0	0	6.970137e-05	6.64286e-05	6.615454e-05	0	8.53971e-05	0	0	5362	5362	2682	4405	4770	5362	1226	5362	5362	3.17181743968372e-05	1507	1226	306
4685	0	0	6.960557e-05	0	0	0	0	0	0	5362	5362	3081	5362	5362	5362	5362	5362	5362	7.70430488446376e-06	1890	3081	306
27239	0	0	6.960557e-05	0	0	6.208609e-05	0	0	0	5362	5362	3081	5362	5362	5361	5362	5362	5362	1.47819310084704e-05	1855	3081	306
23201	0	0	6.960557e-05	0	0	0	0	6.861848e-05	0	5362	5362	3081	5362	5362	5362	5362	3913	5362	1.529079142316e-05	1843	3081	306
1952	0	0	6.960557e-05	0	0	6.225888e-05	8.552288e-05	0	6.958942e-05	5362	5362	3081	5362	5362	5325	1210	5362	3116	3.22691924650642e-05	1447	1210	306
491	0	0	6.960557e-05	0	0	0	0	6.86368e-05	6.960749e-05	5362	5362	3081	5362	5362	5362	5362	3911	3077	2.30129649719982e-05	1727	3077	306
56172	0	0	6.970084e-05	6.606358e-05	0	6.208609e-05	0	6.861848e-05	0	5362	5362	2694	4860	5362	5361	5362	3913	5362	2.94752803422656e-05	1591	2694	306
84693	0	0	6.970084e-05	6.606358e-05	0	6.225888e-05	8.552288e-05	0	7.397739e-05	5362	5362	2694	4860	5362	5325	1210	5362	1853	3.98627238382257e-05	1207	1210	306
51266	0	0	7.90114372162774e-05	0	0.000212404265418923	0.000269070190528362	0.000373711956752379	0	0.0002761355	5362	5362	1695	5362	91	60	25	5362	55	0.000135548062505384	10	25	306
127435	0	0	9.50314775925297e-05	0	0	6.208609e-05	0	6.86368e-05	6.960749e-05	5362	5362	581	5362	5362	5361	5362	3911	3077	3.29048621961057e-05	1426	581	306
55756	0	0	6.960557e-05	0	0	6.208609e-05	0	0	0	5362	5362	3081	5362	5362	5361	5362	5362	5362	1.47819310084704e-05	1855	3081	306
65980	0	0	6.970084e-05	6.606358e-05	0	0	0	0	0	5362	5362	2694	4860	5362	5362	5362	5362	5362	1.48111676795627e-05	1848	2694	306
9739	0	0	6.970108e-05	6.62257e-05	6.6289e-05	6.240241e-05	8.560587e-05	6.87398e-05	6.960752e-05	5362	5362	2686	4750	4627	5222	1168	3789	3048	5.41683808173998e-05	778	1168	306
7803	0	0	6.960557e-05	0	6.612666e-05	6.22291e-05	0	0	6.958942e-05	5362	5362	3081	5362	4829	5343	5362	5362	3116	2.96460292432039e-05	1571	3081	306
22866	0	0	6.960557e-05	0	0	6.208609e-05	0	6.86368e-05	6.960749e-05	5362	5362	3081	5362	5362	5361	5362	3911	3077	3.00905910960048e-05	1563	3077	306
132671	0	0	6.960557e-05	0	0	6.225905e-05	8.560558e-05	6.87398e-05	6.960752e-05	5362	5362	3081	5362	5362	5320	1178	3789	3048	3.98805466548998e-05	1204	1178	306
4738	0	0	6.960557e-05	0	6.612703e-05	6.240206e-05	8.560587e-05	6.87398e-05	6.960752e-05	5362	5362	3081	5362	4823	5239	1168	3789	3048	4.70265738982331e-05	978	1168	306
475	0	0	6.960557e-05	0	0	6.208609e-05	0	0	0	5362	5362	3081	5362	5362	5361	5362	5362	5362	1.47819310084704e-05	1855	3081	306
55197	0	0	6.970108e-05	6.62257e-05	6.6289e-05	6.240241e-05	8.560587e-05	6.87398e-05	6.960752e-05	5362	5362	2686	4750	4627	5222	1168	3789	3048	5.41683808173998e-05	778	1168	306
3133	0	0	6.960557e-05	0	0	0	0	0	0	5362	5362	3081	5362	5362	5362	5362	5362	5362	7.70430488446376e-06	1890	3081	306
56882	0	0	6.970084e-05	6.606358e-05	0	6.208609e-05	0	0	0	5362	5362	2694	4860	5362	5361	5362	5362	5362	2.18887938035693e-05	1764	2694	306
5784	0	0	6.970084e-05	6.606358e-05	0	6.208609e-05	0	6.861848e-05	0	5362	5362	2694	4860	5362	5361	5362	3913	5362	2.94752803422656e-05	1591	2694	306
148066	0	0	6.960557e-05	0	0	6.225888e-05	8.552288e-05	0	6.958942e-05	5362	5362	3081	5362	5362	5325	1210	5362	3116	3.22691924650642e-05	1447	1210	306
7073	0	0	6.970108e-05	6.622537e-05	6.615405e-05	0	8.547981e-05	6.874782e-05	0	5362	5362	2686	4761	4776	5362	1217	3765	5362	3.93064743927651e-05	1259	1217	306
2288	0	0	6.970108e-05	6.622537e-05	6.615405e-05	0	0	6.86368e-05	6.960749e-05	5362	5362	2686	4761	4776	5362	5362	3911	3077	3.72698379679976e-05	1339	2686	306
10953	0	0	6.960557e-05	0	0	6.208609e-05	0	0	0	5362	5362	3081	5362	5362	5361	5362	5362	5362	1.47819310084704e-05	1855	3081	306
9502	0	0	6.960557e-05	0	0	0	0	0	0	5362	5362	3081	5362	5362	5362	5362	5362	5362	7.70430488446376e-06	1890	3081	306
4673	0	0	6.970108e-05	6.62257e-05	6.6289e-05	6.240241e-05	8.560587e-05	6.87398e-05	6.960752e-05	5362	5362	2686	4750	4627	5222	1168	3789	3048	5.41683808173998e-05	778	1168	306
6760	0	0	6.960557e-05	0	0	6.225888e-05	8.552288e-05	0	6.958942e-05	5362	5362	3081	5362	5362	5325	1210	5362	3116	3.22691924650642e-05	1447	1210	306
10744	0	0	6.960557e-05	0	0	0	0	0	0	5362	5362	3081	5362	5362	5362	5362	5362	5362	7.70430488446376e-06	1890	3081	306
665	0	0	6.960557e-05	0	0	0	0	6.86368e-05	6.960749e-05	5362	5362	3081	5362	5362	5362	5362	3911	3077	2.30129649719982e-05	1727	3077	306
387338	0	0	6.960557e-05	0	0	0	0	0	0	5362	5362	3081	5362	5362	5362	5362	5362	5362	7.70430488446376e-06	1890	3081	306
56952	0	0	6.960557e-05	0	6.599208e-05	0	0	0	6.958942e-05	5362	5362	3081	5362	4863	5362	5362	5362	3116	2.25375902511401e-05	1733	3081	306
3553	0	0	6.970108e-05	6.62257e-05	6.6289e-05	6.240241e-05	8.560587e-05	6.87398e-05	7.125386e-05	5362	5362	2686	4750	4627	5222	1168	3789	2011	5.43509759460828e-05	769	1168	306
8453	0	0	6.970108e-05	6.622537e-05	6.615405e-05	0	0	6.86368e-05	6.960749e-05	5362	5362	2686	4761	4776	5362	5362	3911	3077	3.72698379679976e-05	1339	2686	306
1909	0	0	6.970084e-05	6.606358e-05	0	0	0	0	0	5362	5362	2694	4860	5362	5362	5362	5362	5362	1.48111676795627e-05	1848	2694	306
871	0	0	6.970084e-05	6.606358e-05	0	0	8.547977e-05	6.872132e-05	0	5362	5362	2694	4860	5362	5362	1224	3836	5362	3.21535297813749e-05	1461	1224	306
26160	0	0	6.960557e-05	0	0	0	0	0	6.958942e-05	5362	5362	3081	5362	5362	5362	5362	5362	3116	1.54224488279265e-05	1838	3081	306
995	0	0	6.960557e-05	0	0	6.208609e-05	0	6.861848e-05	0	5362	5362	3081	5362	5362	5361	5362	3913	5362	2.23684175471667e-05	1751	3081	306
23594	0	0	6.960557e-05	0	0	0	0	6.86368e-05	6.960749e-05	5362	5362	3081	5362	5362	5362	5362	3911	3077	2.30129649719982e-05	1727	3077	306
23369	0	0	6.960557e-05	0	0	6.208609e-05	0	6.861848e-05	0	5362	5362	3081	5362	5362	5361	5362	3913	5362	2.23684175471667e-05	1751	3081	306
64219	0	0	6.960557e-05	0	0	6.225905e-05	8.560556e-05	6.872147e-05	0	5362	5362	3081	5362	5362	5320	1180	3834	5362	3.21583663932098e-05	1460	1180	306
1326	0	0	6.960557e-05	0	0	6.208609e-05	0	6.86368e-05	6.960749e-05	5362	5362	3081	5362	5362	5361	5362	3911	3077	3.00905910960048e-05	1563	3077	306
8600	0	0	6.970108e-05	6.62257e-05	6.628862e-05	6.222945e-05	0	6.86368e-05	6.960749e-05	5362	5362	2686	4750	4653	5334	5362	3911	3077	4.43783512282611e-05	1093	2686	306
4528	0	0	6.960557e-05	0	0	0	0	0	6.958942e-05	5362	5362	3081	5362	5362	5362	5362	5362	3116	1.54224488279265e-05	1838	3081	306
51107	0	0	6.970084e-05	6.606358e-05	0	0	0	6.86368e-05	6.960749e-05	5362	5362	2694	4860	5362	5362	5362	3911	3077	3.01198277670971e-05	1560	2694	306
1511	0	0	6.970108e-05	6.622537e-05	6.615405e-05	0	0	6.86368e-05	6.960749e-05	5362	5362	2686	4761	4776	5362	5362	3911	3077	3.72698379679976e-05	1339	2686	306
140691	0	0	6.960557e-05	0	0	6.208609e-05	0	0	0	5362	5362	3081	5362	5362	5361	5362	5362	5362	1.47819310084704e-05	1855	3081	306
30836	0	0	6.960557e-05	0	0	6.208609e-05	0	6.861848e-05	0	5362	5362	3081	5362	5362	5361	5362	3913	5362	2.23684175471667e-05	1751	3081	306
79173	0	0	6.960557e-05	0	0	6.208609e-05	0	0	6.958942e-05	5362	5362	3081	5362	5362	5361	5362	5362	3116	2.25000749519332e-05	1737	3081	306
83637	0	0	6.960557e-05	0	0	0	0	0	0	5362	5362	3081	5362	5362	5362	5362	5362	5362	7.70430488446376e-06	1890	3081	306
6764	0	0	6.960557e-05	0	0	6.208609e-05	0	0	6.958942e-05	5362	5362	3081	5362	5362	5361	5362	5362	3116	2.25000749519332e-05	1737	3081	306
54893	0	0	6.960557e-05	0	6.599208e-05	0	0	0	0	5362	5362	3081	5362	4863	5362	5362	5362	5362	1.48194463076774e-05	1847	3081	306
9466	0	0	6.960557e-05	0	0	6.208609e-05	0	0	0	5362	5362	3081	5362	5362	5361	5362	5362	5362	1.47819310084704e-05	1855	3081	306
2042	0	0	6.970108e-05	6.62257e-05	6.628862e-05	6.222945e-05	0	6.861848e-05	0	5362	5362	2686	4750	4653	5334	5362	3913	5362	3.6656177679423e-05	1355	2686	306
83440	0	0	6.960557e-05	0	6.599208e-05	0	8.547977e-05	6.872132e-05	0	5362	5362	3081	5362	4863	5362	1224	3836	5362	3.21618084094896e-05	1459	1224	306
10946	0	0	6.970108e-05	6.622537e-05	6.615405e-05	0	0	6.86368e-05	6.960749e-05	5362	5362	2686	4761	4776	5362	5362	3911	3077	3.72698379679976e-05	1339	2686	306
369	0	0	6.960557e-05	0	0	6.208609e-05	0	0	0	5362	5362	3081	5362	5362	5361	5362	5362	5362	1.47819310084704e-05	1855	3081	306
200523	0	0	6.960557e-05	0	6.612666e-05	6.22291e-05	0	0	0	5362	5362	3081	5362	4829	5343	5362	5362	5362	2.19278852997412e-05	1761	3081	306
83897	0	0	6.970108e-05	6.622537e-05	6.615405e-05	0	8.53971e-05	0	0	5362	5362	2686	4761	4776	5362	1226	5362	5362	3.16962592141898e-05	1510	1226	306
84171	0	0	8.24410971722638e-05	0	0	6.208609e-05	0	0	0	5362	5362	1637	5362	5362	5361	5362	5362	5362	1.62026336144248e-05	1835	1637	306
57496	0	0	0	6.613436e-05	0	0	8.567178e-05	6.874805e-05	0	5362	5362	5362	4804	5362	5362	1081	3760	5362	2.44711268557415e-05	1671	1081	306
84108	0	0	0	6.617339e-05	0	0	0	0	0	5362	5362	5362	4764	5362	5362	5362	5362	5362	7.10811322288277e-06	1900	4764	306
23541	0	0	0	6.613434e-05	0	0	8.547977e-05	6.872132e-05	0	5362	5362	5362	4805	5362	5362	1224	3836	5362	2.44462807107973e-05	1676	1224	306
10929	0	0	0	6.629646e-05	6.628907e-05	6.235516e-05	0	6.861848e-05	0	5362	5362	5362	4567	4622	5304	5362	3913	5362	2.89632811216208e-05	1600	3913	306
7629	0	0	0	6.616628e-05	0	6.282052e-05	8.552402e-05	0	6.95987e-05	5362	5362	5362	4766	5362	4987	1192	5362	3100	3.17374215301451e-05	1506	1192	306
80345	0	0	0	6.613452e-05	0	0	0	0	0	5362	5362	5362	4803	5362	5362	5362	5362	5362	7.10393794395308e-06	1901	4803	306
7589	0	0	0	6.613436e-05	0	0	8.565288e-05	6.874803e-05	0	5362	5362	5362	4804	5362	5362	1090	3761	5362	2.44689700861562e-05	1672	1090	306
64116	0	0	0	6.596306e-05	0	6.208609e-05	0	0	6.958942e-05	5362	5362	5362	4867	5362	5361	5362	5362	3116	2.18812903802086e-05	1765	3116	306
84975	0	0	0	6.596306e-05	0	6.208609e-05	0	6.861848e-05	0	5362	5362	5362	4867	5362	5361	5362	3913	5362	2.17496329754421e-05	1770	3913	306
64422	0	0	0	6.596306e-05	0	0	0	0	6.958942e-05	5362	5362	5362	4867	5362	5362	5362	5362	3116	1.48036642562019e-05	1850	3116	306
128506	0	0	0	6.596306e-05	0	0	0	0	0	5362	5362	5362	4867	5362	5362	5362	5362	5362	7.08552031273915e-06	1904	4867	306
81622	0	0	0	6.596306e-05	0	6.225888e-05	8.552288e-05	0	6.958942e-05	5362	5362	5362	4867	5362	5325	1210	5362	3116	3.16504078933396e-05	1515	1210	306
6741	0	0	0	6.596306e-05	0	0	8.565259e-05	6.872153e-05	0	5362	5362	5362	4867	5362	5362	1095	3828	5362	2.44476067316413e-05	1675	1095	306
5635	0	0	0	6.596306e-05	0	0	0	0	0	5362	5362	5362	4867	5362	5362	5362	5362	5362	7.08552031273915e-06	1904	4867	306
10622	0	0	0	6.596306e-05	0	0	8.53971e-05	0	0	5362	5362	5362	4867	5362	5362	1226	5362	5362	1.68206016464658e-05	1821	1226	306
91614	0	0	0	6.612518e-05	6.628838e-05	6.222945e-05	0	0	0	5362	5362	5362	4847	4656	5334	5362	5362	5362	2.13439913331139e-05	1773	4656	306
84225	0	0	0	6.596306e-05	0	6.208609e-05	0	0	0	5362	5362	5362	4867	5362	5361	5362	5362	5362	1.41631464367458e-05	1869	4867	306
2159	0	0	0	6.612485e-05	6.61538e-05	0	0	6.86368e-05	6.960749e-05	5362	5362	5362	4849	4785	5362	5362	3911	3077	2.95441370822036e-05	1586	3077	306
55223	0	0	0	6.596306e-05	0	6.208609e-05	0	0	0	5362	5362	5362	4867	5362	5361	5362	5362	5362	1.41631464367458e-05	1869	4867	306
84458	0	0	0	6.612518e-05	6.628838e-05	6.222945e-05	0	6.86368e-05	6.960749e-05	5362	5362	5362	4847	4656	5334	5362	3911	3077	3.66526514206483e-05	1356	3077	306
528	0	0	0	6.596306e-05	0	6.208609e-05	0	0	6.958942e-05	5362	5362	5362	4867	5362	5361	5362	5362	3116	2.18812903802086e-05	1765	3116	306
202051	0	0	0	6.596306e-05	0	6.208609e-05	0	0	0	5362	5362	5362	4867	5362	5361	5362	5362	5362	1.41631464367458e-05	1869	4867	306
143503	0	0	0	6.596306e-05	0	0	0	0	0	5362	5362	5362	4867	5362	5362	5362	5362	5362	7.08552031273915e-06	1904	4867	306
4593	0	0	0	6.596306e-05	0	0	0	0	0	5362	5362	5362	4867	5362	5362	5362	5362	5362	7.08552031273915e-06	1904	4867	306
2029	0	0	0	6.596306e-05	0	6.225905e-05	8.560558e-05	6.87398e-05	6.960752e-05	5362	5362	5362	4867	5362	5320	1178	3789	3048	3.92617620831752e-05	1266	1178	306
7539	0	0	0	6.596306e-05	0	0	8.53971e-05	0	0	5362	5362	5362	4867	5362	5362	1226	5362	5362	1.68206016464658e-05	1821	1226	306
220930	0	0	0	6.612485e-05	6.61538e-05	0	8.53971e-05	0	0	5362	5362	5362	4849	4785	5362	1226	5362	5362	2.39705583283959e-05	1708	1226	306
84058	0	0	0	6.596306e-05	0	0	0	0	0	5362	5362	5362	4867	5362	5362	5362	5362	5362	7.08552031273915e-06	1904	4867	306
